choice_F,3
choice_D,1
choice_A,4
choice_J,6
choice_H,5
choice_E,6
choice_I,4
choice_G,2
choice_C,7
choice_B,5
start_F,5
start_D,0
start_A,1
start_J,7
start_H,7
start_E,10
start_I,2
start_G,0
start_C,8
start_B,6
nmove_F,8
nmove_D,7
nmove_A,9
nmove_J,9
nmove_H,8
nmove_E,6
nmove_I,6
nmove_G,8
nmove_C,7
nmove_B,6
time,11020444
