choice_D,5
choice_G,5
choice_J,4
choice_B,5
choice_F,8
choice_I,5
choice_E,1
choice_C,3
choice_H,5
choice_A,9
start_D,7
start_G,3
start_J,7
start_B,2
start_F,10
start_I,3
start_E,3
start_C,1
start_H,7
start_A,6
nmove_D,4
nmove_G,2
nmove_J,3
nmove_B,3
nmove_F,2
nmove_I,2
nmove_E,2
nmove_C,2
nmove_H,2
nmove_A,3
time,11020507
