choice_J,3
choice_D,2
choice_H,3
choice_C,6
choice_E,7
choice_F,0
choice_G,2
choice_A,2
choice_I,9
choice_B,7
start_J,2
start_D,0
start_H,2
start_C,7
start_E,8
start_F,0
start_G,0
start_A,0
start_I,9
start_B,5
nmove_J,7
nmove_D,6
nmove_H,5
nmove_C,5
nmove_E,5
nmove_F,4
nmove_G,6
nmove_A,6
nmove_I,4
nmove_B,3
time,11020454
